scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
L5,normal,time_trend_mean,-0.08998628257887518,5,1,-0.004390291399024815,-0.007923986821124815,0.007263888073567588,0.037966857629999996,0.01164669207152889,1.0141006211338632,208.72651029635472,0,0,0,0,0,0,0.6658683932518444
L5,normal,time_trend_sd,0.045528614603915496,5,0.8,-5.424569849594954e-4,0.002168442016584504,0.010107183024531875,0.03389789168,0.010424822875788673,1.0141006211338632,208.72651029635472,0,0,0,0,0,0,0.6658683932518444
L5,normal,treatment_effect_mean,-0.3374485596707819,5,1,-0.0015541701445180745,-0.006449236404218073,0.03815944516636108,0.16717285449999997,0.05139306400641644,1.0141006211338632,208.72651029635472,0,0,0,0,0,0,0.6658683932518444
L5,normal,treatment_effect_sd,0.07626392697027408,5,0,0.1483312351117259,0.1513348479747259,0.14932085992995128,0.13232990119999996,0.04176066630739245,1.0141006211338632,208.72651029635472,0,0,0,0,0,0,0.6658683932518444
L5,robust,time_trend_mean,-0.08998628257887518,5,1,-0.004907966014824813,-0.008392544797124812,0.007510165169738928,0.03881058821,0.011959609687421392,1.0062824358060167,665.2895825190456,0,0,0,0,0,0,0.6421324487446058
L5,robust,time_trend_sd,0.045528614603915496,5,0.8,-3.5535907515549524e-4,0.002793855274084503,0.010114043044224166,0.03396085635999999,0.010538721989261444,1.0062824358060167,665.2895825190456,0,0,0,0,0,0,0.6421324487446058
L5,robust,treatment_effect_mean,-0.3374485596707819,5,1,-8.258332314180939e-4,-0.005240161839218105,0.036051800449810205,0.166509519,0.05126526593840017,1.0062824358060167,665.2895825190456,0,0,0,0,0,0,0.6421324487446058
L5,robust,treatment_effect_sd,0.07626392697027408,5,0,0.13515066380612592,0.13747263750972594,0.1360526505162889,0.1376008266,0.042865218283407634,1.0062824358060167,665.2895825190456,0,0,0,0,0,0,0.6421324487446058
M1,full,time_trend_mean,0,5,0.8,-0.00399812381875199,-0.00447284191795045,0.006593815356703235,0.023518199223,0.0072083782561339835,1.007305569926046,469.6149696113665,0,0.2,1,0.2,0,0,0.669093484705807
M1,full,time_trend_sd,0,5,0,0.01441300111064239,0.015298245823028,0.01513572237099464,0.026226405495,0.00810251904798713,1.007305569926046,469.6149696113665,0,0.2,1,0.2,0,0,0.669093484705807
