scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,metadid_install_datetime,run_date,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,se_bias,se_ci_width,se_posterior_sd
A7,default,treatment_effect_mean,-0.5624142661179699,3,0.6666666666666666,-0.00394785916536348,0.01569658452296984,0.03519282946328363,0.06339311000000003,0.01926070332762876,1.0102851751262036,418.49457775843155,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5812675388514277,NA,NA,NA
A7,default,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.02013054372305925,0.01541960115522592,0.02449073491974534,0.04946881221666666,0.01538803536924621,1.0102851751262036,418.49457775843155,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5812675388514277,NA,NA,NA
A8,default,time_trend_mean,-0.08888888888888889,3,0.6666666666666666,0.01400690059172222,0.01393041580438889,0.01401872170998936,0.0320035626,0.00972528621273886,1.0083472929817578,530.1396982049639,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,3,7,0.6666666666666666,0,0,0.5471933493134603,NA,NA,NA
A8,default,time_trend_sd,0.04444444444444444,3,1,0.00285167400622222,-0.00122576485744444,0.00661528102423683,0.02539134396666666,0.00787381168914435,1.0083472929817578,530.1396982049639,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,3,7,0.6666666666666666,0,0,0.5471933493134603,NA,NA,NA
A8,default,treatment_effect_mean,-0.3333333333333333,3,0.6666666666666666,0.02222409727166665,0.02017501251833331,0.02369103910791262,0.04665988666666668,0.01428115047833369,1.0083472929817578,530.1396982049639,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,3,7,0.6666666666666666,0,0,0.5471933493134603,NA,NA,NA
A8,default,treatment_effect_sd,0.06666666666666667,3,0.6666666666666666,0.00205158738266666,-0.00513169380666666,0.01225195281877974,0.0372859741,0.01136885113821853,1.0083472929817578,530.1396982049639,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,3,7,0.6666666666666666,0,0,0.5471933493134603,NA,NA,NA
A9,default,baseline_control_mean,0.45,3,1,-0.00910431705333334,-0.01081917122000003,0.01080055927149081,0.03999925449999997,0.01237528048369725,1.0082498022587032,242.37710361976855,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6843652152169521,NA,NA,NA
A9,default,time_trend_mean,-0.04,3,1,-0.00536011881866666,-0.0064113218075,0.00580881971793544,0.01593406138333333,0.00495642811399602,1.0082498022587032,242.37710361976855,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6843652152169521,NA,NA,NA
A9,default,time_trend_sd,0.02,3,0.6666666666666666,-0.00285362894274666,-0.00403442936735,0.00549410302922915,0.01445133270166666,0.00440237195190761,1.0082498022587032,242.37710361976855,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6843652152169521,NA,NA,NA
A9,default,treatment_effect_mean,-0.15,3,1,0.00154372211333333,6.662841400000008e-4,0.00237063484089671,0.02443902366666667,0.00749737605595878,1.0082498022587032,242.37710361976855,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6843652152169521,NA,NA,NA
A9,default,treatment_effect_sd,0.03,3,1,-0.00213614614901666,-0.00170019681549999,0.0056474210333552,0.02009084668333333,0.00619786778337993,1.0082498022587032,242.37710361976855,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6843652152169521,NA,NA,NA
F1,default,time_trend_mean,-0.08998628257887518,3,1,0.00243540148237518,0.00300994028287518,0.0082941777543918,0.02856042725,0.00867945627789552,1.002333111828065,637.4606648683022,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7409805446151799,NA,NA,NA
F1,default,time_trend_sd,0.04552861460391549,3,1,0.00401944196775117,0.0034468971965845,0.00540690603114659,0.02296580351666666,0.00713995885272211,1.002333111828065,637.4606648683022,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7409805446151799,NA,NA,NA
F1,default,treatment_effect_mean,-0.3374485596707819,3,1,-4.708120692180814e-4,-6.97841129218113e-4,0.00395722852386578,0.0334773996666667,0.01028485675688759,1.002333111828065,637.4606648683022,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7409805446151799,NA,NA,NA
F1,default,treatment_effect_sd,0.07626392697027408,3,1,3.797455660592558e-4,3.843357172259171e-4,0.00466740046898566,0.02418141141666667,0.00740548665914959,1.002333111828065,637.4606648683022,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7409805446151799,NA,NA,NA
F2,default,time_trend_mean,0,3,1,6.496650666231833e-4,8.8108457508795e-4,9.638658042648446e-4,0.00974168987833333,0.00300016327562049,1.015705820036919,338.6784901962729,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,time_trend_sd,0,3,0,0.01031314600222985,0.00923929965411155,0.01090275449502306,0.01426024098166666,0.00436787423078296,1.015705820036919,338.6784901962729,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,treatment_effect_mean,-0.3333333333333333,3,0.6666666666666666,-0.002965505065,-0.00313243709166666,0.00722818929233321,0.01753191316666665,0.00531976818206219,1.015705820036919,338.6784901962729,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F2,default,treatment_effect_sd,0.06666666666666667,3,1,0.00131578574233332,0.00159208747683332,0.00150903098952897,0.01329785533333333,0.00408827411240308,1.015705820036919,338.6784901962729,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.5946094993951125,NA,NA,NA
F3,default,baseline_control_mean,0.45,3,0.6666666666666666,-0.00388550576500001,-0.00342607878,0.00535151098160784,0.01536304650000003,0.00469872611682749,1.0135608794232287,247.2999886646354,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7367156963164313,NA,NA,NA
F3,default,time_trend_mean,-0.04,3,1,0.00160656563616666,9.947532409999987e-4,0.00233641434009906,0.00879631005,0.00265954497368389,1.0135608794232287,247.2999886646354,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7367156963164313,NA,NA,NA
F3,default,time_trend_sd,0.02,3,1,8.311711653333324e-4,9.888885694999995e-4,0.00173261087860465,0.00711757611666666,0.00215923584748243,1.0135608794232287,247.2999886646354,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7367156963164313,NA,NA,NA
F3,default,treatment_effect_mean,-0.15,3,0.3333333333333333,-6.029988016666802e-4,-0.001047714715,0.00427126510094429,0.009644526,0.00297097731792061,1.0135608794232287,247.2999886646354,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7367156963164313,NA,NA,NA
F3,default,treatment_effect_sd,0.03,3,1,0.001255447794,0.001437325889,0.00136209140654105,0.00714196553333333,0.00216768384856524,1.0135608794232287,247.2999886646354,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7367156963164313,NA,NA,NA
F4,default,time_trend_mean,-0.08998628257887518,3,1,-0.00556635310595815,-0.00185406573162481,0.00786063461737854,0.02661544126666667,0.00806045311179062,1.001927248884352,814.2154281238468,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7804013619196646,NA,NA,NA
F4,default,time_trend_sd,0.04552861460391549,3,0.6666666666666666,0.0075332222970845,0.0082899865630845,0.0090540810936647,0.02158252698333333,0.00666211131173102,1.001927248884352,814.2154281238468,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7804013619196646,NA,NA,NA
F4,default,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,0.01051738096411525,0.00544025702578193,0.01349161829331961,0.03026298383333333,0.00919378708600878,1.001927248884352,814.2154281238468,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7804013619196646,NA,NA,NA
F4,default,treatment_effect_sd,0.07626392697027408,3,1,4.685187832259204e-4,0.00114880490772592,0.002701026150838,0.02227585988333333,0.00677234335885799,1.001927248884352,814.2154281238468,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7804013619196646,NA,NA,NA
F5,default,time_trend_mean,-0.22496570644718797,3,1,2.8450392385463247e-4,0.00186690113718795,0.00323416720068,0.01505558849999999,0.00458113902489467,1.008334009837666,456.4484398325852,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6490345902695122,NA,NA,NA
F5,default,time_trend_sd,0.0332188248075894,3,0,0.00826177913941059,0.00679405983791059,0.00859240004402007,0.01299914218333333,0.00399922640723884,1.008334009837666,456.4484398325852,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6490345902695122,NA,NA,NA
F5,default,treatment_effect_mean,-0.3374485596707819,3,1,0.00168993731411524,0.00422197177078192,0.00640803059926685,0.02397180899999999,0.00734305715896672,1.008334009837666,456.4484398325852,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6490345902695122,NA,NA,NA
F5,default,treatment_effect_sd,0.07626392697027408,3,0.3333333333333333,0.01071884687122592,0.01209595581622592,0.01113982522727995,0.01834341369999998,0.00556860971338525,1.008334009837666,456.4484398325852,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6490345902695122,NA,NA,NA
F6,default,beta_cov[dose],-0.08998628257887518,3,0.6666666666666666,-0.00460938843629148,2.5630352437518156e-4,0.00907159140647614,0.02680451058333333,0.00818257068284315,1.011463359151578,302.2447386162061,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6603733908250027,NA,NA,NA
F6,default,time_trend_mean,-0.08998628257887518,3,1,7.896465157085178e-4,-0.00105748330762481,0.00332609991057255,0.01226297121666666,0.00371854928003583,1.011463359151578,302.2447386162061,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6603733908250027,NA,NA,NA
F6,default,time_trend_sd,0.04552861460391549,3,0.6666666666666666,0.0023400190060845,0.0018359074420845,0.00364044181983155,0.00977509391666666,0.00296779501988887,1.011463359151578,302.2447386162061,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6603733908250027,NA,NA,NA
F6,default,treatment_effect_mean,-0.5624142661179699,3,1,0.00145386976296986,0.00205142417296988,0.00216002836086091,0.02360085633333327,0.00713394127185381,1.011463359151578,302.2447386162061,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6603733908250027,NA,NA,NA
F6,default,treatment_effect_sd,0.07626392697027408,3,0,0.01828420154422591,0.01792584246622591,0.01856975254569826,0.01756060519999999,0.00539081571702638,1.011463359151578,302.2447386162061,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6603733908250027,NA,NA,NA
F7,default,time_trend_mean,-0.08998628257887518,3,1,-0.00672291687662481,-0.00195931296062482,0.01014791045483511,0.03227840015,0.0096760498900428,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F7,default,time_trend_sd,0.04552861460391549,3,0.6666666666666666,0.00769543459291783,0.0074001494950845,0.00858857078330783,0.02481013281666665,0.00762312671352562,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F7,default,treatment_effect_mean,-0.3374485596707819,3,1,-0.00800054928921809,-0.0169386732342181,0.01722210693425695,0.04988106266666668,0.01523959936228711,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F7,default,treatment_effect_mean_pp,-0.5174211248285322,3,0,0.19160287299519885,0.18605660109353217,0.19179040960970092,0.06916741783333331,0.02109035325927973,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F7,default,treatment_effect_mean_rct,-0.11248285322359394,3,0,-0.2337122071747394,-0.23974795996140605,0.23387478350167965,0.05663744933333333,0.01725819125260603,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F7,default,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.00732351937739259,0.00710837109972592,0.01149819475145957,0.02586517836666666,0.00785588500833052,1.0109279447470496,310.1028712519535,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.7219176789493472,NA,NA,NA
F8,default,time_trend_mean,-0.08888888888888889,3,1,8.607085707222304e-4,-3.4970763211110423e-4,0.00293942591980586,0.01260963833333333,0.00385907229626724,1.0035699343273536,560.7967030044489,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.3142080880994674,NA,NA,NA
F8,default,time_trend_sd,0.04444444444444444,3,0.6666666666666666,0.00359306959605555,0.00355546506955555,0.00456986231633524,0.00996062498333333,0.00301800330510252,1.0035699343273536,560.7967030044489,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.3142080880994674,NA,NA,NA
F8,default,treatment_effect_mean,-0.3333333333333333,3,1,-0.0012233940916667,9.139235033333026e-4,0.00366399913958316,0.01755318549999997,0.00537777223726724,1.0035699343273536,560.7967030044489,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.3142080880994674,NA,NA,NA
F8,default,treatment_effect_sd,0.06666666666666667,3,1,-2.0995305966666855e-4,-9.156716091666685e-4,0.00136287636682439,0.01377749413333333,0.00414255920663971,1.0035699343273536,560.7967030044489,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.3142080880994674,NA,NA,NA
B1,full,time_trend_mean,-0.22496570644718797,3,0.6666666666666666,0.00576733576718796,-0.00425023218281203,0.02116978086812622,0.04746421366666666,0.01484221446364079,1.0169223869674304,131.80597403886932,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,30.666666666666668,63,1,0.6666666666666666,0,0.6842345828123777,NA,NA,NA
B1,full,time_trend_sd,0.0332188248075894,3,1,-0.0113497377517199,-0.0122637890045259,0.01186122090121972,0.05403585943166666,0.01692096652285439,1.0169223869674304,131.80597403886932,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,30.666666666666668,63,1,0.6666666666666666,0,0.6842345828123777,NA,NA,NA
B1,full,treatment_effect_mean,-0.3374485596707819,3,1,0.00854966391244856,-0.00222224291921807,0.01981932940125968,0.07676555233333333,0.02359701278834411,1.0169223869674304,131.80597403886932,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,30.666666666666668,63,1,0.6666666666666666,0,0.6842345828123777,NA,NA,NA
B1,full,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.02221915143305925,0.02175745173472591,0.0230918390877361,0.05495600789999998,0.01686606070712648,1.0169223869674304,131.80597403886932,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,30.666666666666668,63,1,0.6666666666666666,0,0.6842345828123777,NA,NA,NA
B1,naive,time_trend_mean,-0.22496570644718797,3,0.6666666666666666,0.01127107899218797,2.597109821879662e-4,0.02370436482903269,0.0488922696666667,0.01576113831273432,1.0110500946233028,219.3199783584193,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,1,1,1,0,0,0.623168585550383,NA,NA,NA
B1,naive,time_trend_sd,0.0332188248075894,3,1,-0.0116032617932041,-0.0136926548954624,0.01242945328779737,0.05905885728999999,0.02098765365929628,1.0110500946233028,219.3199783584193,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,1,1,1,0,0,0.623168585550383,NA,NA,NA
B1,naive,treatment_effect_mean,-0.3374485596707819,3,0,-0.1756411158058848,-0.16710707448421813,0.1761408777398255,0.08304088333333326,0.02575618419308087,1.0110500946233028,219.3199783584193,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,1,1,1,0,0,0.623168585550383,NA,NA,NA
B1,naive,treatment_effect_sd,0.07626392697027408,3,0,0.05857647285205926,0.05563784082372593,0.0587637276500088,0.06608383983333334,0.02038506653518296,1.0110500946233028,219.3199783584193,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,1,1,1,0,0,0.623168585550383,NA,NA,NA
B2,full,time_trend_mean,0,3,1,-0.00764438914268155,-0.009753880532658,0.00907928135798436,0.03100005305833333,0.00953717478984347,1.010884492694771,312.513332677202,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.6666666666666666,2,0.3333333333333333,0,0,0.7486436887487113,NA,NA,NA
B2,full,time_trend_sd,0,3,0,0.01563975798991608,0.0171745224809065,0.01602553394312278,0.03405815606833333,0.01074558320410577,1.010884492694771,312.513332677202,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.6666666666666666,2,0.3333333333333333,0,0,0.7486436887487113,NA,NA,NA
B2,full,treatment_effect_mean,-0.3333333333333333,3,1,0.0142298935883333,0.0103959786083333,0.01553686776907455,0.05811270383333337,0.01782138213080382,1.010884492694771,312.513332677202,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.6666666666666666,2,0.3333333333333333,0,0,0.7486436887487113,NA,NA,NA
B2,full,treatment_effect_sd,0.06666666666666667,3,0.6666666666666666,0.01335618296033333,0.01256313079433334,0.01606832866204216,0.04378276733333333,0.01349063662882988,1.010884492694771,312.513332677202,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.6666666666666666,2,0.3333333333333333,0,0,0.7486436887487113,NA,NA,NA
B2,naive,time_trend_mean,0,3,1,-0.00888308671065728,-0.00841737992144225,0.00987201017358745,0.03054165059666666,0.00948651165737976,1.0117647199680075,363.5672115814106,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6356717288420831,NA,NA,NA
B2,naive,time_trend_sd,0,3,0,0.01543913563571014,0.01752413594224293,0.0157617414301677,0.03401521949466666,0.01100732255457673,1.0117647199680075,363.5672115814106,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6356717288420831,NA,NA,NA
B2,naive,treatment_effect_mean,-0.3333333333333333,3,0.6666666666666666,0.01688835227833331,0.01474531706833331,0.0194538780665934,0.05373412716666668,0.01630217979890536,1.0117647199680075,363.5672115814106,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6356717288420831,NA,NA,NA
B2,naive,treatment_effect_sd,0.06666666666666667,3,0.6666666666666666,0.0184253022825,0.01542670344133333,0.0201909619653038,0.04095659376666667,0.01286226357622804,1.0117647199680075,363.5672115814106,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6356717288420831,NA,NA,NA
B3,full,time_trend_mean,-0.08998628257887518,3,0.3333333333333333,0.07005985888620807,0.07420053852424494,0.07056857524729858,0.07322014566166665,0.02334470331435451,1.005721920555651,357.13981543064494,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.3333333333333333,1,0.3333333333333333,0,0,0.6763888380444781,NA,NA,NA
B3,full,time_trend_sd,0.04552861460391549,3,1,0.0057686104484315,-0.00147002208491549,0.01903498219709368,0.07583075281666667,0.02384902483880649,1.005721920555651,357.13981543064494,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.3333333333333333,1,0.3333333333333333,0,0,0.6763888380444781,NA,NA,NA
B3,full,treatment_effect_mean,-0.3374485596707819,3,0.3333333333333333,-0.09225746255755142,-0.1027768600242181,0.0934878734134642,0.12861393150000003,0.03912779561599521,1.005721920555651,357.13981543064494,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.3333333333333333,1,0.3333333333333333,0,0,0.6763888380444781,NA,NA,NA
B3,full,treatment_effect_sd,0.07626392697027408,3,0,0.0684810517058926,0.06686729762822592,0.06975195664825846,0.10686246033333333,0.03238412555095358,1.005721920555651,357.13981543064494,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.3333333333333333,1,0.3333333333333333,0,0,0.6763888380444781,NA,NA,NA
B3,naive,time_trend_mean,-0.08998628257887518,3,0,0.08814476828874275,0.08847906677762939,0.08818033067255579,0.05375746643333333,0.01688060852416871,1.0073575023113874,245.8463311953927,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6742521566564743,NA,NA,NA
B3,naive,time_trend_sd,0.04552861460391549,3,1,-0.00138280559560216,-0.00188718452121549,0.01199372727417979,0.05574098474,0.01796927975383598,1.0073575023113874,245.8463311953927,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6742521566564743,NA,NA,NA
B3,naive,treatment_effect_mean,-0.3374485596707819,3,0,-0.11195002045588476,-0.11167707506421808,0.11211056547566482,0.12143580516666665,0.03742835016326909,1.0073575023113874,245.8463311953927,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6742521566564743,NA,NA,NA
B3,naive,treatment_effect_sd,0.07626392697027408,3,0,0.08238205502722593,0.09259284569422592,0.08403520213447879,0.09282192783333332,0.02870207931940784,1.0073575023113874,245.8463311953927,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0,0,0,0,0,0.6742521566564743,NA,NA,NA
B4,correlated,time_trend_mean,-0.08888888888888889,3,1,0.00189301811905556,-1.7193716611102472e-5,0.0066920683840128,0.02806088261666665,0.00856749042870212,1.0065293913277835,667.6192609798096,0,2026-07-17T14:18:18Z,2026-07-17T14:20:10Z,0.6666666666666666,2,0.3333333333333333,0,0,0.6181300496579737,NA,NA,NA
