scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
I2,modelled,effect_multiplier[c],0.4,3,1,-0.006956292153333358,-0.016326196945000038,0.03217273238862828,0.22457293550000004,0.0679464846593785,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
I2,modelled,time_trend_mean,-0.08998628257887518,3,1,-0.004455437399624816,-5.104030262481629e-5,0.008321914832564656,0.03316808035,0.01005443192864907,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
I2,modelled,time_trend_sd,0.045528614603915496,3,1,0.004362251949084506,0.0023417414785845067,0.005639001770010779,0.026973706266666668,0.00830993781714165,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
I2,modelled,treatment_effect_mean,-0.3374485596707819,3,1,-0.012014649835884775,-0.011300401164218099,0.018711394086361206,0.07695385066666666,0.023528808182761124,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
I2,modelled,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,-0.012994160387107413,-0.009322660360274085,0.01554162759876378,0.03889995348333334,0.01203364664363917,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
I2,raw,baseline_control_mean,0.45,3,0.3333333333333333,0.005560653531666644,0.011604904410000005,0.014513635943861356,0.027828108666666684,0.008679728123588177,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,effect_multiplier[b],0.7,3,1,-0.015696733783333288,-0.008522188024999933,0.04203657671850616,0.2316921875,0.0705770949310526,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,effect_multiplier[c],0.4,3,1,0.00496343377499997,-0.01712347392500002,0.06116848176386004,0.2049386683333333,0.062439751291622964,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,time_trend_mean,-0.04,3,1,-0.0023490931868333322,-0.0014774219884999967,0.0031690721760336527,0.014904506516666664,0.004553976488404436,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,time_trend_sd,0.02,3,1,0.001598885283816667,4.5946171415000084e-4,0.0031842753085489944,0.012204092766666664,0.0037788314421444954,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,treatment_effect_mean,-0.15,3,1,-0.006428479091666671,-0.009158216649999995,0.009207274195655828,0.031022799500000003,0.009473893997842124,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I2,raw,treatment_effect_sd,0.03,3,1,-0.004965998593633332,-0.0035972650719999985,0.00536844178440565,0.015947876716666667,0.004913855829799949,1.0089763670107526,209.08369087507594,0,0,0,0,0,0,0.6383832027442481
I3,modelled,beta_cov[dose],-0.08998628257887518,3,1,0.01854028813614102,0.021519479306353187,0.024409495005599233,0.08047438056666667,0.024379342748879977,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,modelled,effect_multiplier[b],0.6,3,1,0.06294799704333336,0.07733588936500002,0.06712034481091232,0.18107780833333334,0.055257331566464944,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,modelled,time_trend_mean,-0.08998628257887518,3,0.3333333333333333,-0.009165252827124817,-0.01538280759712482,0.014196032408989107,0.028769659200000006,0.008919995039129295,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,modelled,time_trend_sd,0.045528614603915496,3,1,-0.004057317616748828,-0.002641865922915494,0.006430773888330477,0.0241791519,0.007487987263063037,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,modelled,treatment_effect_mean,-0.5624142661179699,3,1,0.012171217007969859,0.018649497602969856,0.015407942903004311,0.08450374283333335,0.02596243921388215,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,modelled,treatment_effect_sd,0.07626392697027408,3,0.6666666666666666,0.01801073503689259,0.015869711392225927,0.021459972405070037,0.04822448701666665,0.01495842182665836,1.006310361333378,453.653634079378,0,0,0,0,0,0,0.6461757794935727
I3,raw,baseline_control_mean,0.45,3,1,-2.3802981333335507e-4,-1.6774071000003055e-4,0.0036213122859190413,0.027468799833333335,0.008433255281784645,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,beta_cov[dose],-0.04,3,1,0.005829740643610001,0.007929551475030001,0.0076876669507729,0.029415068583333336,0.009000965818923321,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,effect_multiplier[b],0.6,3,0.6666666666666666,0.04750212993333336,0.06443613823500005,0.05680519870677672,0.14382422433333333,0.04417669186531369,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,time_trend_mean,-0.04,3,0.3333333333333333,-0.004312453905833333,-0.006823167083499997,0.006101481208842885,0.012485077533333331,0.0038553241496547073,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,time_trend_sd,0.02,3,1,-0.002577878295916667,-0.0031323116159999997,0.0030326974973254464,0.010634744066666667,0.003281771514674392,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,treatment_effect_mean,-0.25,3,1,0.002530813888333335,0.004658551265000005,0.006063443277225629,0.03095940216666664,0.00950814580471843,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I3,raw,treatment_effect_sd,0.03,3,1,0.003080364978166668,0.0034563945695000042,0.004337633887320621,0.01833614833333333,0.005733635022786614,1.0037906691910852,220.6361450921617,0,0,0,0,0,0,0.7300853126115642
I4,modelled,effect_multiplier[b],0.6,3,1,-0.02790123200999998,-0.012507864779999989,0.03743086097269742,0.26732079916666673,0.08177070275505015,1.005276915212873,415.9660721756613,0,0,0,0,0,0,0.7845855428481593
I4,modelled,time_trend_mean,-0.08998628257887518,3,0.6666666666666666,0.006315654723708518,0.003324970352375181,0.014309828813156114,0.04118758355,0.012689234407918493,1.005276915212873,415.9660721756613,0,0,0,0,0,0,0.7845855428481593
I4,modelled,time_trend_sd,0.045528614603915496,3,1,-0.013139100957578332,-0.017241903077236997,0.014751640149511386,0.045237235553333324,0.013932350364307185,1.005276915212873,415.9660721756613,0,0,0,0,0,0,0.7845855428481593
