scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
C8,robust,time_trend_sd,0.044444444444444446,25,0.28,0.03133896427129555,0.02914298093205555,0.04013213109627354,0.048369611092,0.014975334308483067,1.0475663902951036,43.9340318757043,0,56.44,233,1,0.8,0,0.20039977635445996
C8,robust,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.006253219371466685,-0.007855818931666703,0.023043738449172804,0.06847631596000002,0.020953929971914486,1.0475663902951036,43.9340318757043,0,56.44,233,1,0.8,0,0.20039977635445996
C8,robust,treatment_effect_sd,0.06666666666666667,25,0.84,0.013370377239193333,0.01029382444233333,0.020741522683308523,0.057996884506,0.018036653836082148,1.0475663902951036,43.9340318757043,0,56.44,233,1,0.8,0,0.20039977635445996
D1,default,time_trend_mean,-0.08888888888888889,25,0.84,-0.03652584522552511,-0.030373710170611107,0.04763609195474798,0.11368836768799999,0.03665596295388104,2.0246558915002844,2.7276535822173926,0.2,27.96,180,1,0.68,255.48,0.15786988266216737
D1,default,time_trend_sd,0.044444444444444446,25,0.72,0.03625696606835873,0.029570056727555548,0.04882814818286636,0.11473094321119999,0.03693522952889302,2.0246558915002844,2.7276535822173926,0.2,27.96,180,1,0.68,255.48,0.15786988266216737
D1,default,treatment_effect_mean,-0.3333333333333333,25,0.88,0.029646683100933317,0.027814053173333297,0.039943462712733885,0.12506351216,0.03817078841380058,2.0246558915002844,2.7276535822173926,0.2,27.96,180,1,0.68,255.48,0.15786988266216737
D1,default,treatment_effect_sd,0.06666666666666667,25,0.2,0.0925882552278998,0.10264092402083334,0.09889403928786764,0.12662694366649999,0.03966155291107836,2.0246558915002844,2.7276535822173926,0.2,27.96,180,1,0.68,255.48,0.15786988266216737
D2,default,time_trend_mean,-0.08888888888888889,25,0.96,-0.0019111788086411076,-0.0029986771456111116,0.011702562258168452,0.041494805839999996,0.012796156391344043,1.2598239209266404,5.853277471341439,0.12,100.28,737,1,0.84,0,0.21342113756103467
D2,default,time_trend_sd,0.044444444444444446,25,0.84,0.0045106881009175535,0.001289847203555551,0.012188752601183832,0.034391711187999996,0.010845463731142422,1.2598239209266404,5.853277471341439,0.12,100.28,737,1,0.84,0,0.21342113756103467
D2,default,treatment_effect_mean,-0.3333333333333333,25,0.92,-0.0022257107866666946,-0.008084295821666698,0.020520533679856696,0.06333301365999999,0.01931438110766028,1.2598239209266404,5.853277471341439,0.12,100.28,737,1,0.84,0,0.21342113756103467
D2,default,treatment_effect_sd,0.06666666666666667,25,0.72,0.011620373226053334,0.00924690608583334,0.021053166339321017,0.051436350916,0.016061187049161905,1.2598239209266404,5.853277471341439,0.12,100.28,737,1,0.84,0,0.21342113756103467
